date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2025/07/12,2025,7,12,chokepoint1,Suez Canal,8,8,3,1,12,20,32,112266,476301,3003,0,486582,591571,1078153,2387
2025/07/13,2025,7,13,chokepoint1,Suez Canal,5,11,5,1,11,22,33,159953,551359,25977,4883,558788,742174,1300963,2388
2025/07/14,2025,7,14,chokepoint1,Suez Canal,8,8,2,0,20,18,38,126612,269823,2945,0,1317650,399381,1717031,2389
2025/07/15,2025,7,15,chokepoint1,Suez Canal,7,11,2,4,14,24,38,110806,529546,8287,11263,633760,659904,1293665,2390
2025/07/16,2025,7,16,chokepoint1,Suez Canal,8,7,7,0,17,22,39,218169,324421,15637,0,653834,558227,1212062,2391
2025/07/17,2025,7,17,chokepoint1,Suez Canal,11,6,5,1,10,23,33,180771,474178,30262,0,329463,685213,1014676,2392
2025/07/18,2025,7,18,chokepoint1,Suez Canal,11,7,5,0,10,23,33,264081,233478,10586,0,570526,508146,1078673,2393
2025/07/19,2025,7,19,chokepoint1,Suez Canal,7,12,4,0,16,23,39,123042,718557,19269,0,436276,860869,1297146,2394
2025/07/20,2025,7,20,chokepoint1,Suez Canal,7,8,4,1,18,20,38,113752,351634,34933,0,771451,500321,1271772,2395
2025/07/21,2025,7,21,chokepoint1,Suez Canal,8,5,10,0,17,23,40,259353,364456,43359,0,633130,667169,1300299,2396
2025/07/22,2025,7,22,chokepoint1,Suez Canal,14,13,5,0,18,32,50,225442,1157390,27292,0,1041986,1410125,2452112,2397
2025/07/23,2025,7,23,chokepoint1,Suez Canal,7,9,6,1,13,23,36,217293,480314,18459,6258,917145,722325,1639471,2398
2025/07/24,2025,7,24,chokepoint1,Suez Canal,10,10,5,1,18,26,44,199882,625165,33187,4660,583381,862897,1446278,2399
2025/07/25,2025,7,25,chokepoint1,Suez Canal,14,4,2,0,17,20,37,243466,116525,7167,0,740330,367159,1107489,2400
2025/07/26,2025,7,26,chokepoint1,Suez Canal,9,7,3,0,13,19,32,148264,230661,6011,0,649519,384937,1034457,2401
2025/07/27,2025,7,27,chokepoint1,Suez Canal,8,17,4,1,12,30,42,215213,836390,20530,0,543607,1072134,1615741,2402
2025/07/28,2025,7,28,chokepoint1,Suez Canal,5,18,4,1,16,28,44,191495,649678,33518,2502,805423,877195,1682618,3601
2025/07/29,2025,7,29,chokepoint1,Suez Canal,6,4,3,1,20,14,34,160104,365154,3453,10574,968017,539286,1507304,3602
2025/07/30,2025,7,30,chokepoint1,Suez Canal,9,6,4,0,20,19,39,191885,250860,12447,0,527802,455192,982994,3603
2025/07/31,2025,7,31,chokepoint1,Suez Canal,6,9,6,1,7,22,29,124053,387259,12316,3074,338211,526703,864915,3604
2025/08/01,2025,8,1,chokepoint1,Suez Canal,12,12,3,3,12,30,42,192429,721004,4596,15715,606798,933746,1540544,3605
2025/08/02,2025,8,2,chokepoint1,Suez Canal,11,11,3,3,16,28,44,221030,418775,7570,6023,597485,653400,1250886,3606
2025/08/03,2025,8,3,chokepoint1,Suez Canal,8,7,4,0,16,19,35,152631,463932,15523,0,748903,632087,1380990,3607
2025/08/04,2025,8,4,chokepoint1,Suez Canal,11,6,2,0,13,19,32,174843,381209,6869,0,837970,562921,1400891,3608
2025/08/05,2025,8,5,chokepoint1,Suez Canal,3,13,5,1,19,22,41,93055,895708,10716,5368,712173,1004849,1717023,3609
2025/08/06,2025,8,6,chokepoint1,Suez Canal,9,4,7,0,15,20,35,259454,177194,50949,0,1042978,487598,1530577,3610
2025/08/07,2025,8,7,chokepoint1,Suez Canal,8,8,5,0,12,21,33,253087,327415,13605,0,447970,594108,1042078,3611
2025/08/08,2025,8,8,chokepoint1,Suez Canal,10,15,2,2,13,29,42,168677,974777,21333,0,387743,1164788,1552532,3612
2025/08/09,2025,8,9,chokepoint1,Suez Canal,14,11,5,0,17,30,47,229833,438659,17639,0,928079,686133,1614212,3613
2025/08/10,2025,8,10,chokepoint1,Suez Canal,11,6,1,2,16,20,36,162366,346197,2370,7553,891770,518488,1410259,3614
2025/08/11,2025,8,11,chokepoint1,Suez Canal,7,11,4,0,17,22,39,120259,678569,21852,0,694024,820681,1514705,3615
2025/08/12,2025,8,12,chokepoint1,Suez Canal,8,7,5,1,16,21,37,323577,312062,25463,0,334232,661103,995336,3616
2025/08/13,2025,8,13,chokepoint1,Suez Canal,4,2,3,1,18,10,28,79997,56706,13597,6492,773336,156793,930130,3617
2025/08/14,2025,8,14,chokepoint1,Suez Canal,10,14,1,0,18,25,43,255974,631764,968,0,399511,888708,1288219,3618
2025/08/15,2025,8,15,chokepoint1,Suez Canal,11,13,5,1,11,30,41,120638,776614,45692,7135,584342,950081,1534423,3619
2025/08/16,2025,8,16,chokepoint1,Suez Canal,11,6,6,1,14,24,38,278752,163805,55640,0,804383,498199,1302582,3620
2025/08/17,2025,8,17,chokepoint1,Suez Canal,7,12,2,1,13,22,35,233834,528933,9096,0,573407,771864,1345271,3621
2025/08/18,2025,8,18,chokepoint1,Suez Canal,8,10,6,3,16,27,43,217948,684104,64890,2251,641421,969194,1610615,3622
2025/08/19,2025,8,19,chokepoint1,Suez Canal,9,12,6,1,15,28,43,266219,583329,14031,0,454502,863581,1318083,3623
2025/08/20,2025,8,20,chokepoint1,Suez Canal,13,17,9,2,20,41,61,100534,791638,62878,0,1145100,955051,2100152,3624
2025/08/21,2025,8,21,chokepoint1,Suez Canal,7,4,1,0,13,12,25,153694,90077,3162,0,352014,246934,598948,3625
2025/08/22,2025,8,22,chokepoint1,Suez Canal,6,11,2,1,16,20,36,67695,648201,10588,0,599857,726485,1326343,3626
2025/08/23,2025,8,23,chokepoint1,Suez Canal,10,8,5,1,16,24,40,149200,406485,26285,6023,798431,587995,1386426,3627
2025/08/24,2025,8,24,chokepoint1,Suez Canal,15,12,3,0,15,30,45,272826,407587,14892,0,890620,695305,1585926,3628
2025/08/25,2025,8,25,chokepoint1,Suez Canal,5,13,3,2,11,23,34,120271,564819,19219,2143,635918,706454,1342373,3629
2025/08/26,2025,8,26,chokepoint1,Suez Canal,5,9,6,1,19,21,40,195352,364054,44655,0,942698,604062,1546761,3630
2025/08/27,2025,8,27,chokepoint1,Suez Canal,6,9,4,0,15,19,34,94771,446994,25882,0,777588,567649,1345237,3631
2025/08/28,2025,8,28,chokepoint1,Suez Canal,11,6,2,1,12,20,32,174486,151690,1779,0,249227,327956,577183,3632
2025/08/29,2025,8,29,chokepoint1,Suez Canal,11,12,2,2,15,27,42,186568,515279,20440,6492,480050,728780,1208831,3633
2025/08/30,2025,8,30,chokepoint1,Suez Canal,8,13,2,0,8,23,31,201728,823817,13897,0,339484,1039443,1378928,3634
2025/08/31,2025,8,31,chokepoint1,Suez Canal,11,16,4,0,13,31,44,289175,771692,18071,0,559226,1078939,1638165,3635
2025/09/01,2025,9,1,chokepoint1,Suez Canal,8,11,9,3,16,31,47,273913,427852,33594,4689,600910,740050,1340961,3636
2025/09/02,2025,9,2,chokepoint1,Suez Canal,7,7,3,2,18,19,37,131653,354230,6433,3954,934306,496271,1430578,3637
2025/09/03,2025,9,3,chokepoint1,Suez Canal,11,17,5,1,13,34,47,262486,642635,35233,7228,524768,947584,1472353,3638
2025/09/04,2025,9,4,chokepoint1,Suez Canal,10,8,7,0,19,25,44,312811,567953,73353,0,730691,954118,1684809,3639
2025/09/05,2025,9,5,chokepoint1,Suez Canal,8,17,2,2,8,29,37,183244,798461,38326,4604,344492,1024636,1369129,3640
2025/09/06,2025,9,6,chokepoint1,Suez Canal,8,12,4,1,14,25,39,166293,481129,51303,534,649724,699261,1348985,3641
2025/09/07,2025,9,7,chokepoint1,Suez Canal,8,13,6,1,19,28,47,135745,846347,14547,0,1050916,996639,2047555,3642
2025/09/08,2025,9,8,chokepoint1,Suez Canal,8,7,5,1,14,21,35,140278,427155,27834,4912,777671,600181,1377853,3643
2025/09/09,2025,9,9,chokepoint1,Suez Canal,8,15,3,1,17,27,44,221604,566715,12977,0,1028547,801296,1829844,3644
2025/09/10,2025,9,10,chokepoint1,Suez Canal,9,10,4,0,16,23,39,344538,467330,24246,0,700311,836114,1536426,3645
2025/09/11,2025,9,11,chokepoint1,Suez Canal,12,14,2,1,20,29,49,275058,694032,3506,3963,855444,976560,1832005,3646
2025/09/12,2025,9,12,chokepoint1,Suez Canal,15,10,5,3,18,33,51,248829,638389,32764,3404,790178,923387,1713566,3647
2025/09/13,2025,9,13,chokepoint1,Suez Canal,14,13,5,0,18,32,50,224685,517615,15306,0,679096,757607,1436704,3648
2025/09/14,2025,9,14,chokepoint1,Suez Canal,10,19,4,0,14,33,47,209446,890363,5266,0,642154,1105076,1747230,3649
2025/09/15,2025,9,15,chokepoint1,Suez Canal,10,10,2,2,13,24,37,127192,236964,3178,4668,991133,372004,1363137,3650
2025/09/16,2025,9,16,chokepoint1,Suez Canal,9,9,2,0,14,20,34,104373,405245,36592,0,667920,546211,1214132,3651
2025/09/17,2025,9,17,chokepoint1,Suez Canal,7,13,4,2,18,26,44,180658,769676,7997,1348,689035,959680,1648715,3652
2025/09/18,2025,9,18,chokepoint1,Suez Canal,5,12,5,0,15,22,37,174580,621061,51029,0,629412,846671,1476084,3653
2025/09/19,2025,9,19,chokepoint1,Suez Canal,10,9,3,1,28,23,51,179258,349227,13651,0,972531,542137,1514668,3654
2025/09/20,2025,9,20,chokepoint1,Suez Canal,8,14,5,0,12,27,39,154268,753565,28483,0,434184,936317,1370502,3655
2025/09/21,2025,9,21,chokepoint1,Suez Canal,8,10,2,0,11,20,31,124078,625850,4313,0,552851,754243,1307095,3656
2025/09/22,2025,9,22,chokepoint1,Suez Canal,14,11,3,1,16,29,45,322535,504995,23340,0,677689,850871,1528560,3657
2025/09/23,2025,9,23,chokepoint1,Suez Canal,9,15,3,1,12,28,40,147095,653769,19507,5214,613274,825586,1438861,3658
2025/09/24,2025,9,24,chokepoint1,Suez Canal,9,13,6,2,22,30,52,215540,447001,26379,676,1311446,689598,2001044,3659
2025/09/25,2025,9,25,chokepoint1,Suez Canal,12,9,2,1,21,24,45,275498,238350,3684,9265,944962,526799,1471761,3660
2025/09/26,2025,9,26,chokepoint1,Suez Canal,9,11,2,2,12,24,36,187510,510595,3042,0,299863,701148,1001011,3661
2025/09/27,2025,9,27,chokepoint1,Suez Canal,13,6,2,0,14,21,35,120971,207009,1097,0,867370,329079,1196450,3662
2025/09/28,2025,9,28,chokepoint1,Suez Canal,9,8,4,4,21,25,46,256574,567560,35931,5848,1093475,865914,1959389,3663
2025/09/29,2025,9,29,chokepoint1,Suez Canal,10,9,6,1,13,26,39,294714,418186,36087,0,745134,748989,1494124,3664
2025/09/30,2025,9,30,chokepoint1,Suez Canal,8,11,6,0,13,25,38,136059,452263,36114,0,550802,624438,1175240,3665
2025/10/01,2025,10,1,chokepoint1,Suez Canal,10,12,4,1,18,27,45,214913,732707,10445,7267,736337,965334,1701671,3666
2025/10/02,2025,10,2,chokepoint1,Suez Canal,11,6,7,0,18,24,42,223149,175373,59298,0,1012602,457821,1470423,3667
2025/10/03,2025,10,3,chokepoint1,Suez Canal,11,9,3,3,20,26,46,221690,587121,11504,8025,876643,828341,1704985,3668
2025/10/04,2025,10,4,chokepoint1,Suez Canal,11,11,1,1,12,24,36,151763,520496,660,4883,336531,677804,1014336,3669
2025/10/05,2025,10,5,chokepoint1,Suez Canal,10,13,4,0,15,27,42,86158,564575,4666,0,990528,655399,1645928,3670
2025/10/06,2025,10,6,chokepoint1,Suez Canal,9,10,7,0,13,26,39,257885,413762,45901,0,399215,717549,1116764,3671
2025/10/07,2025,10,7,chokepoint1,Suez Canal,8,7,3,0,14,18,32,224198,345074,22251,0,892404,591524,1483929,3672
2025/10/08,2025,10,8,chokepoint1,Suez Canal,7,15,7,0,13,29,42,200512,976093,71478,0,357069,1248085,1605154,3673
2025/10/09,2025,10,9,chokepoint1,Suez Canal,15,8,3,0,15,26,41,368024,242231,10909,0,607599,621164,1228764,3674
2025/10/10,2025,10,10,chokepoint1,Suez Canal,12,7,4,1,12,24,36,155886,276722,9840,0,580906,442448,1023355,3675
2025/10/11,2025,10,11,chokepoint1,Suez Canal,7,12,4,2,15,25,40,45642,546272,13518,4198,803316,609631,1412947,3676
2025/10/12,2025,10,12,chokepoint1,Suez Canal,9,6,3,1,24,19,43,208887,406875,2572,0,1153853,618334,1772188,3677
2025/10/13,2025,10,13,chokepoint1,Suez Canal,13,12,8,0,15,33,48,283498,539552,32925,0,656092,855976,1512068,3678
2025/10/14,2025,10,14,chokepoint1,Suez Canal,6,18,6,0,13,30,43,177873,780941,37039,0,696089,995853,1691943,3679
2025/10/15,2025,10,15,chokepoint1,Suez Canal,8,6,5,0,12,19,31,283484,467371,63743,0,626673,814599,1441272,3680
2025/10/16,2025,10,16,chokepoint1,Suez Canal,11,15,7,1,17,34,51,148065,604715,20191,11972,659523,784945,1444468,3681
2025/10/17,2025,10,17,chokepoint1,Suez Canal,12,8,8,1,21,29,50,237688,538516,35306,11908,1369952,823418,2193371,3682
2025/10/18,2025,10,18,chokepoint1,Suez Canal,9,6,6,3,8,24,32,146662,181071,13101,13381,314261,354217,668479,3683
2025/10/19,2025,10,19,chokepoint1,Suez Canal,15,13,3,2,18,33,51,252934,621928,46125,11513,1218357,932502,2150859,3684
2025/10/20,2025,10,20,chokepoint1,Suez Canal,7,17,2,0,21,26,47,278139,633947,6706,0,800511,918793,1719305,3685
2025/10/21,2025,10,21,chokepoint1,Suez Canal,7,7,4,0,14,18,32,210704,561817,19145,0,598197,791667,1389865,3686
2025/10/22,2025,10,22,chokepoint1,Suez Canal,8,10,3,0,13,21,34,95165,555962,8957,0,739110,660085,1399195,3687
2025/10/23,2025,10,23,chokepoint1,Suez Canal,14,14,4,0,17,32,49,309082,716680,7839,0,759602,1033603,1793205,3688
2025/10/24,2025,10,24,chokepoint1,Suez Canal,9,12,5,0,14,26,40,124930,544998,25371,0,617765,695300,1313065,3689
2025/10/25,2025,10,25,chokepoint1,Suez Canal,15,12,2,3,15,32,47,179714,638605,5493,12694,1016466,836508,1852974,3690
2025/10/26,2025,10,26,chokepoint1,Suez Canal,14,14,3,1,18,32,50,216857,597617,28096,0,891784,842571,1734356,3691
2025/10/27,2025,10,27,chokepoint1,Suez Canal,9,16,4,1,15,30,45,274911,594766,11996,3301,945649,884976,1830626,3692
2025/10/28,2025,10,28,chokepoint1,Suez Canal,10,10,5,0,14,25,39,150675,495698,14608,0,890473,660982,1551456,3693
2025/10/29,2025,10,29,chokepoint1,Suez Canal,6,12,3,1,14,22,36,100961,643031,21498,0,638337,765491,1403828,3694
2025/10/30,2025,10,30,chokepoint1,Suez Canal,10,16,0,0,11,26,37,232300,840046,0,0,364857,1072347,1437204,3695
2025/10/31,2025,10,31,chokepoint1,Suez Canal,8,6,5,0,16,19,35,118661,399753,11191,0,703673,529606,1233279,3696
2025/11/01,2025,11,1,chokepoint1,Suez Canal,13,11,3,1,17,28,45,254390,456438,5947,0,856792,716776,1573569,3697
2025/11/02,2025,11,2,chokepoint1,Suez Canal,11,8,6,1,10,26,36,167807,427261,30606,0,674285,625674,1299959,3698
2025/11/03,2025,11,3,chokepoint1,Suez Canal,7,12,14,1,15,34,49,205114,353535,69788,0,475900,628438,1104338,3699
2025/11/04,2025,11,4,chokepoint1,Suez Canal,12,1,3,1,22,17,39,327561,0,26565,0,1346028,354127,1700155,3700
2025/11/05,2025,11,5,chokepoint1,Suez Canal,10,14,2,1,19,27,46,163641,851036,7886,0,775864,1022564,1798428,3701
2025/11/06,2025,11,6,chokepoint1,Suez Canal,9,10,4,3,11,26,37,139246,508878,37554,0,586228,685679,1271908,3702
2025/11/07,2025,11,7,chokepoint1,Suez Canal,8,21,5,2,16,36,52,136023,1063767,22844,6492,935602,1229127,2164730,3703
2025/11/08,2025,11,8,chokepoint1,Suez Canal,8,9,4,2,15,23,38,118389,348945,16572,3406,641004,487314,1128319,3704
2025/11/09,2025,11,9,chokepoint1,Suez Canal,11,16,4,0,17,31,48,167316,825114,27632,0,984549,1020063,2004613,3705
2025/11/10,2025,11,10,chokepoint1,Suez Canal,10,10,4,4,20,28,48,200386,471780,18311,7275,1061335,697752,1759088,3706
2025/11/11,2025,11,11,chokepoint1,Suez Canal,10,15,2,1,20,28,48,262214,804763,22191,2768,904725,1091937,1996663,3707
2025/11/12,2025,11,12,chokepoint1,Suez Canal,10,10,7,0,16,27,43,212214,332169,76803,0,509600,621186,1130786,3708
2025/11/13,2025,11,13,chokepoint1,Suez Canal,8,16,7,0,13,31,44,156640,875238,61589,0,794603,1093468,1888072,3709
2025/11/14,2025,11,14,chokepoint1,Suez Canal,16,10,6,2,13,34,47,214433,473539,40485,0,812351,728458,1540810,3710
2025/11/15,2025,11,15,chokepoint1,Suez Canal,13,12,4,1,10,30,40,421191,626003,7977,0,487051,1055172,1542223,3711
2025/11/16,2025,11,16,chokepoint1,Suez Canal,10,16,3,0,16,29,45,135258,842106,3045,0,916210,980410,1896621,3712
2025/11/17,2025,11,17,chokepoint1,Suez Canal,8,11,8,0,11,27,38,242505,558060,27702,0,509754,828268,1338023,3713
2025/11/18,2025,11,18,chokepoint1,Suez Canal,3,11,2,0,12,16,28,117581,482478,19637,0,639025,619696,1258722,3714
2025/11/19,2025,11,19,chokepoint1,Suez Canal,7,15,7,0,15,29,44,125101,785880,41780,0,651315,952762,1604078,3715
2025/11/20,2025,11,20,chokepoint1,Suez Canal,10,18,6,0,16,34,50,223472,675806,48422,0,784558,947701,1732259,3716
2025/11/21,2025,11,21,chokepoint1,Suez Canal,14,15,3,2,11,34,45,166250,498954,21313,5677,543306,692196,1235502,3717
2025/11/22,2025,11,22,chokepoint1,Suez Canal,2,12,5,1,14,20,34,35288,511652,23551,4050,779631,574542,1354173,3718
2025/11/23,2025,11,23,chokepoint1,Suez Canal,15,8,3,0,15,26,41,222339,289630,8243,0,549492,520213,1069705,3719
2025/11/24,2025,11,24,chokepoint1,Suez Canal,10,15,10,1,13,36,49,353090,1604754,54389,7228,699240,2019463,2718703,3720
2025/11/25,2025,11,25,chokepoint1,Suez Canal,7,14,9,1,16,31,47,166771,462316,72714,9654,694871,711457,1406329,3721
2025/11/26,2025,11,26,chokepoint1,Suez Canal,6,10,3,1,20,20,40,178858,429924,35287,0,1226454,644071,1870525,3722
2025/11/27,2025,11,27,chokepoint1,Suez Canal,13,19,2,0,17,34,51,133591,1082846,3963,0,830168,1220401,2050569,3723
2025/11/28,2025,11,28,chokepoint1,Suez Canal,8,11,7,2,16,28,44,176561,457843,25069,2707,586786,662181,1248968,3724
2025/11/29,2025,11,29,chokepoint1,Suez Canal,4,7,5,0,12,16,28,34593,494504,22740,0,774865,551837,1326703,3725
2025/11/30,2025,11,30,chokepoint1,Suez Canal,12,13,4,0,15,29,44,135332,509571,21102,0,714729,666006,1380736,3726
2025/12/01,2025,12,1,chokepoint1,Suez Canal,7,19,10,0,18,36,54,297976,945069,52990,0,575162,1296036,1871198,3727
2025/12/02,2025,12,2,chokepoint1,Suez Canal,6,13,1,0,12,20,32,194137,633879,1749,0,566295,829766,1396062,3728
2025/12/03,2025,12,3,chokepoint1,Suez Canal,9,6,4,3,18,22,40,162750,359242,7013,1692,563023,530699,1093723,3729
2025/12/04,2025,12,4,chokepoint1,Suez Canal,8,9,5,1,21,23,44,246356,591705,17572,2890,1093222,858523,1951746,3730
2025/12/05,2025,12,5,chokepoint1,Suez Canal,9,20,2,0,5,31,36,207167,917100,2483,0,285856,1126751,1412608,3731
2025/12/06,2025,12,6,chokepoint1,Suez Canal,8,14,4,0,18,26,44,141946,648749,3677,0,1209595,794372,2003968,3732
2025/12/07,2025,12,7,chokepoint1,Suez Canal,7,8,4,1,14,20,34,130829,626876,21639,0,486766,779345,1266112,3733
2025/12/08,2025,12,8,chokepoint1,Suez Canal,12,10,2,3,18,27,45,227074,387259,3212,12211,1071915,629758,1701674,3734
2025/12/09,2025,12,9,chokepoint1,Suez Canal,4,16,3,1,14,24,38,127441,941575,13124,3583,736659,1085725,1822384,3735
2025/12/10,2025,12,10,chokepoint1,Suez Canal,4,10,3,0,14,17,31,78038,468634,42337,0,467873,589010,1056884,3736
2025/12/11,2025,12,11,chokepoint1,Suez Canal,11,8,7,1,14,27,41,333172,450971,47358,0,516358,831501,1347859,3737
2025/12/12,2025,12,12,chokepoint1,Suez Canal,13,9,7,0,14,29,43,186278,406505,49766,0,851580,642550,1494130,3738
2025/12/13,2025,12,13,chokepoint1,Suez Canal,13,13,3,1,13,30,43,331752,1040842,72360,0,701828,1444954,2146783,3739
2025/12/14,2025,12,14,chokepoint1,Suez Canal,10,10,7,0,23,27,50,266653,337804,10295,0,1353869,614753,1968623,3740
2025/12/15,2025,12,15,chokepoint1,Suez Canal,8,11,5,0,24,24,48,183062,832689,5185,0,1255212,1020937,2276149,3741
2025/12/16,2025,12,16,chokepoint1,Suez Canal,8,5,4,1,16,18,34,429295,286810,17529,6203,910419,739839,1650259,3742
2025/12/17,2025,12,17,chokepoint1,Suez Canal,7,13,2,0,10,22,32,146679,664979,21848,0,423132,833507,1256640,3743
2025/12/18,2025,12,18,chokepoint1,Suez Canal,11,11,3,0,19,25,44,83230,385027,9539,0,995538,477797,1473335,3744
2025/12/19,2025,12,19,chokepoint1,Suez Canal,14,13,7,0,17,34,51,329848,558231,51230,0,571250,939310,1510561,3745
2025/12/20,2025,12,20,chokepoint1,Suez Canal,5,11,2,1,19,19,38,78681,420624,8329,4251,1122557,511885,1634443,3746
2025/12/21,2025,12,21,chokepoint1,Suez Canal,9,9,5,1,18,24,42,177362,273586,6813,0,1042454,457762,1500216,3747
2025/12/22,2025,12,22,chokepoint1,Suez Canal,7,12,4,0,22,23,45,223926,551769,3769,0,1210110,779465,1989575,3748
2025/12/23,2025,12,23,chokepoint1,Suez Canal,11,10,7,2,9,30,39,558372,566449,17810,2387,357292,1145018,1502311,3749
2025/12/24,2025,12,24,chokepoint1,Suez Canal,4,15,2,1,14,22,36,46734,970812,8383,4475,676244,1030406,1706651,3750
2025/12/25,2025,12,25,chokepoint1,Suez Canal,16,7,3,2,18,28,46,307998,307626,17437,0,1037524,633063,1670587,3751
2025/12/26,2025,12,26,chokepoint1,Suez Canal,9,12,4,0,12,25,37,133148,429649,14180,0,439543,576978,1016521,3752
2025/12/27,2025,12,27,chokepoint1,Suez Canal,9,8,3,1,12,21,33,158338,469578,4073,3301,858833,635292,1494125,3753
2025/12/28,2025,12,28,chokepoint1,Suez Canal,10,8,3,0,12,21,33,222310,409793,6351,0,749887,638455,1388343,3754
2025/12/29,2025,12,29,chokepoint1,Suez Canal,9,6,2,0,15,17,32,351568,375030,37565,0,697899,764163,1462063,3755
2025/12/30,2025,12,30,chokepoint1,Suez Canal,6,18,4,2,9,30,39,60610,851105,14765,4133,453154,930614,1383769,3756
2025/12/31,2025,12,31,chokepoint1,Suez Canal,10,7,4,0,17,21,38,286727,377073,40847,0,397235,704648,1101883,3757
2026/01/01,2026,1,1,chokepoint1,Suez Canal,6,7,2,0,12,15,27,243238,380452,1985,0,875050,625676,1500726,3758
2026/01/02,2026,1,2,chokepoint1,Suez Canal,7,10,3,0,8,20,28,261966,379902,5374,0,357995,647243,1005239,3759
2026/01/03,2026,1,3,chokepoint1,Suez Canal,9,6,3,0,20,18,38,211922,210911,24503,0,884962,447337,1332300,3760
2026/01/04,2026,1,4,chokepoint1,Suez Canal,9,10,6,2,17,27,44,190941,600965,55231,0,668147,847137,1515285,3761
2026/01/05,2026,1,5,chokepoint1,Suez Canal,10,12,4,2,16,28,44,171700,726043,31062,0,558473,928805,1487279,3762
2026/01/06,2026,1,6,chokepoint1,Suez Canal,9,11,5,0,16,25,41,319887,437510,20459,0,747026,777857,1524884,3763
2026/01/07,2026,1,7,chokepoint1,Suez Canal,7,7,3,3,9,20,29,102372,310625,5663,2201,302430,420863,723293,3764
2026/01/08,2026,1,8,chokepoint1,Suez Canal,9,14,6,1,13,30,43,305329,557730,36812,8185,644491,908057,1552548,3765
2026/01/09,2026,1,9,chokepoint1,Suez Canal,10,12,5,1,11,28,39,257176,681061,17815,3525,520976,959579,1480555,3766
2026/01/10,2026,1,10,chokepoint1,Suez Canal,10,12,1,1,11,24,35,82183,510740,0,4471,878394,597395,1475790,3767
2026/01/11,2026,1,11,chokepoint1,Suez Canal,11,6,7,0,11,24,35,204610,256373,41222,0,447106,502206,949312,3768
2026/01/12,2026,1,12,chokepoint1,Suez Canal,5,12,3,0,16,20,36,86507,441563,3391,0,576620,531462,1108082,3769
2026/01/13,2026,1,13,chokepoint1,Suez Canal,3,10,2,2,17,17,34,46385,598014,1592,7441,1156070,653433,1809504,3770
2026/01/14,2026,1,14,chokepoint1,Suez Canal,8,6,4,2,7,20,27,206025,310161,6718,4229,305663,527135,832798,3771
2026/01/15,2026,1,15,chokepoint1,Suez Canal,11,10,7,0,9,28,37,263495,496861,59249,0,396974,819606,1216580,3772
2026/01/16,2026,1,16,chokepoint1,Suez Canal,12,9,7,2,21,30,51,173468,282603,41291,671,511133,498034,1009167,3773
2026/01/17,2026,1,17,chokepoint1,Suez Canal,13,11,8,0,17,32,49,250975,379999,43301,0,793711,674277,1467988,3774
2026/01/18,2026,1,18,chokepoint1,Suez Canal,12,10,3,0,20,25,45,241267,402415,17296,0,1118633,660979,1779612,3775
2026/01/19,2026,1,19,chokepoint1,Suez Canal,12,7,9,0,12,28,40,390049,266527,57720,0,420878,714297,1135175,3776
2026/01/20,2026,1,20,chokepoint1,Suez Canal,8,8,4,0,20,20,40,324273,314597,31743,0,625616,670613,1296230,3777
2026/01/21,2026,1,21,chokepoint1,Suez Canal,4,11,5,0,6,20,26,21845,491831,18158,0,328021,531835,859857,3778
2026/01/22,2026,1,22,chokepoint1,Suez Canal,8,7,9,1,19,25,44,137965,418724,28845,671,829435,586206,1415642,3779
2026/01/23,2026,1,23,chokepoint1,Suez Canal,11,11,6,1,9,29,38,276430,593260,44357,3793,279150,917842,1196992,3780
